gu,name,desc,directions,img,lat,lon,gu_en,name_en,gu_zh-CN,name_zh-CN,gu_ja,name_ja,gu_es,name_es,gu_ar,name_ar,gu_ru,name_ru,themes,duration_hours,cost_rank,indoor,night_ok,best_time,styles,situations,journeys
서대문구,신촌 연세로,"신촌역에서 연세대학교 앞까지 이어지는 젊은 상권의 중심거리로, 음식점·카페·공연공간과 대학가 분위기를 느낄 수 있다. 연세대학교 캠퍼스·경의선숲길·이화여대와 가까워 도보로 대학가 코스를 만들기 좋다.",2호선 신촌역 2·3번 출구로 나오면 연세로 중심 상권과 바로 이어진다. 연세대학교 정문까지 약 10분 정도 걸으며 대학가 상점을 둘러볼 수 있다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.55673777941326,126.93661730245256&zoom=16&size=800x500&markers=37.55673777941326,126.93661730245256,red-pushpin",37.55673777941326,126.93661730245256,Seodaemun-gu,Sinchon Yonsei-ro,西大门区,新村延世路,西大門区,新村延世へ,Seodaemun-gu,Sinchon Yonsei-ro,سيودايمون غو,سينتشون يونسي رو,Содэмун-гу,Синчон Ёнсей-ро,kculture|food|night_seoul|trendy|shopping,2.0,0,False,True,evening,solo|couple|friends,night,seoul_bite|seoul_now
서대문구,이화여대길,"이대역에서 이화여대 정문으로 이어지는 대학가 상권으로, 패션·뷰티·카페와 학생 대상 상점이 밀집해 있다. 캠퍼스의 ECC와 근대 건축을 함께 둘러볼 수 있어 쇼핑 중심 골목과 대학 캠퍼스의 분위기를 동시에 경험하기 좋다.",2호선 이대역 2·3번 출구에서 이화여대 정문 방향으로 약 5~10분 걸으면 이화여대길 중심 구간에 들어선다. 캠퍼스 방문 시 학교의 출입 안내를 확인한다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.56093480113354,126.94604064627511&zoom=16&size=800x500&markers=37.56093480113354,126.94604064627511,red-pushpin",37.56093480113354,126.94604064627512,Seodaemun-gu,Ewha Womans University Road,西大门区,梨花女子大学路,西大門区,梨花女子大道,Seodaemun-gu,Carretera de la Universidad de Mujeres Ewha,سيودايمون غو,طريق جامعة إيهوا للسيدات,Содэмун-гу,Дорога женского университета Ихва,kculture|food|trendy|shopping|photo,2.0,0,False,True,evening,solo|couple|friends,night,alley_temperature|seoul_bite|seoul_now
서대문구,안산 자락길,"서대문구 안산의 완만한 숲길을 따라 조성된 순환형 산책로로, 도심 가까이에서 숲과 전망을 즐길 수 있다. 상당 구간이 경사가 완만한 데크·흙길로 이어지지만 전체를 돌면 시간이 꽤 걸리므로 체력에 맞게 구간을 선택하는 것이 좋다.",3호선 독립문역 4번 출구에서 안산자락길 진입로까지 약 10~15분 걸린다. 전체 순환 대신 서대문독립공원 쪽 구간만 걷거나 무악재역 등 다른 진입점을 이용할 수도 있다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.575422861783345,126.94816634534915&zoom=16&size=800x500&markers=37.575422861783345,126.94816634534915,red-pushpin",37.57542286178335,126.94816634534916,Seodaemun-gu,Ansan Jarak-gil,西大门区,安山贾拉克路,西大門区,安山裾道,Seodaemun-gu,Ansan Jarak-gil,سيودايمون غو,أنسان جارك جيل,Содэмун-гу,Ансан Джарак-гиль,nature|photo,3.0,0,False,False,morning,solo|couple|friends|family,,mountain_city
서대문구,영천시장,"독립문과 서대문역 사이에 자리한 생활형 전통시장으로, 떡·과일·반찬·분식 등 동네 먹거리와 식재료를 만날 수 있다. 서대문형무소역사관 방문 전후에 들르기 좋고, 관광시장보다 일상적인 서울 시장의 분위기를 느끼기 좋다.",3호선 독립문역 4번 출구에서 약 3~5분 걸으면 영천시장 입구에 도착한다. 서대문형무소역사관과 매우 가까워 같은 일정으로 묶기 쉽다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.57047777921318,126.96113978037704&zoom=16&size=800x500&markers=37.57047777921318,126.96113978037704,red-pushpin",37.57047777921318,126.96113978037704,Seodaemun-gu,Yeongcheon Market,西大门区,永川市场,西大門区,永川市場,Seodaemun-gu,Mercado Yeongcheon,سيودايمون غو,سوق يونج تشون,Содэмун-гу,Рынок Ёнчхон,food|shopping|traditional,1.5,0,True,False,anytime,solo|couple|friends|family,rainy|indoor|hot,royal_seoul|seoul_bite
광진구,서울어린이대공원,"동물원·식물원·놀이시설·넓은 녹지가 함께 있는 서울 동부의 대형 가족공원이다. 입장 후 동선이 넓어 어린이와 함께라면 보고 싶은 구역을 미리 정하는 편이 좋고, 계절별 꽃길과 산책만 즐겨도 충분하다.",7호선 어린이대공원역 1번 출구에서 정문까지 바로 연결된다. 공원이 넓어 동물원·식물원 등 목적 시설 위치를 입구 안내도에서 먼저 확인하는 편이 좋다.,https://upload.wikimedia.org/wikipedia/commons/b/b3/Seoul_Childrens_Grand_Park_Main_Gate.jpg,37.55147044344215,127.08378909469192,Gwangjin-gu,Seoul Children's Grand Park,广津区,首尔儿童大公园,光津区,ソウル子供大公園,Gwangjin-gu,Gran Parque Infantil de Seúl,جوانججين غو,حديقة سيول للأطفال الكبرى,Кванджин-гу,Большой детский парк Сеула,nature|photo,4.0,0,False,False,morning,solo|couple|friends|family,hot,slow_seoul
광진구,건대 맛의거리,"건대입구역 주변 골목에 고깃집·주점·분식·다국적 음식점이 밀집한 활기찬 대학가 먹거리 상권이다. 저녁과 주말에는 특히 붐비며, 커먼그라운드·성수동과 가까워 쇼핑과 식사를 한 동선으로 묶기 좋다.",2·7호선 건대입구역 2번 출구에서 나오면 맛의거리와 대학가 상권이 바로 시작된다. 저녁에는 보행 인파가 많아 골목 이동 시 주의한다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.5406780333481,127.070361832869&zoom=16&size=800x500&markers=37.5406780333481,127.070361832869,red-pushpin",37.5406780333481,127.070361832869,Gwangjin-gu,Konkuk University Taste Street,广津区,建国大学美食街,光津区,コンデ味の距離,Gwangjin-gu,Calle del gusto de la Universidad de Konkuk,جوانججين غو,شارع الذوق بجامعة كونكوك,Кванджин-гу,Улица вкуса Университета Конкук,food|night_seoul|trendy,2.0,0,False,True,evening,solo|couple|friends,night,seoul_bite
광진구,아차산,"서울 동쪽에서 접근이 쉬운 산으로, 정상과 능선에서 한강·잠실·도심 동쪽의 탁 트인 전망을 볼 수 있다. 비교적 짧은 등산 코스가 많지만 암반과 오르막 구간이 있으므로 운동화와 물을 준비하는 것이 좋다.",5호선 아차산역 2번 출구에서 아차산 등산로 입구까지 약 15~20분 걸린다. 등산로가 여러 갈래이므로 '아차산 생태공원/만남의광장' 등 원하는 출발점을 지도에서 확인한다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.56684449678786,127.10274196113546&zoom=16&size=800x500&markers=37.56684449678786,127.10274196113546,red-pushpin",37.56684449678786,127.10274196113546,Gwangjin-gu,Achasan Mountain,广津区,峨嵯山,光津区,アチャサン,Gwangjin-gu,Montaña Achasán,جوانججين غو,جبل أشسان,Кванджин-гу,Гора Ачасан,nature|photo,3.0,0,False,False,morning,solo|couple|friends|family,,mountain_city
광진구,커먼그라운드,"대형 컨테이너를 활용해 만든 쇼핑·문화공간으로, 패션·라이프스타일 매장과 식음 공간이 독특한 외관 안에 모여 있다. 건대입구역에서 가깝고 사진 찍기 좋은 구조라 건대 상권을 둘러볼 때 짧게 들르기 좋다.",2·7호선 건대입구역 6번 출구에서 약 3분 걸으면 커먼그라운드에 도착한다. 건대 맛의거리와 길 하나를 사이에 두고 있어 함께 둘러보기 쉽다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.54105555235208,127.0656686600397&zoom=16&size=800x500&markers=37.54105555235208,127.0656686600397,red-pushpin",37.54105555235208,127.0656686600397,Gwangjin-gu,common ground,广津区,共同点,光津区,コモングラウンド,Gwangjin-gu,terreno común,جوانججين غو,أرضية مشتركة,Кванджин-гу,точки соприкосновения,kculture|food|trendy|shopping|photo,1.5,0,True,True,anytime,solo|couple|friends|family,rainy|indoor|hot|night,seoul_bite|seoul_now|art_city
광진구,뚝섬유원지,"현재 역명은 자양역(구 뚝섬유원지역)으로, 역에서 바로 연결되는 뚝섬한강공원 일대를 가리킨다. 한강 산책·피크닉·자전거와 수변 레저를 즐기기 좋고, 여름철과 주말에는 이용객이 많다.",7호선 자양역(구 뚝섬유원지역) 2·3번 출구에서 뚝섬한강공원으로 바로 진입할 수 있다. 강변 시설에 따라 출구가 달라질 수 있으므로 공원 안내도를 참고한다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.5292974433415,127.06892112991&zoom=16&size=800x500&markers=37.5292974433415,127.06892112991,red-pushpin",37.5292974433415,127.06892112991,Gwangjin-gu,Ttukseom Resort,广津区,纛岛度假村,光津区,トゥクソム遊園地,Gwangjin-gu,Resort Ttukseom,جوانججين غو,منتجع تتوكسيوم,Кванджин-гу,Курорт Ттуксом,night_seoul|nature|trendy|photo,2.5,0,False,True,evening,solo|couple|friends|family,night|hot,han_river_night|slow_seoul
동작구,노량진수산시장,"수산물 경매와 도소매 상가, 식당이 함께 있는 서울의 대표 수산시장이다. 판매점에서 해산물을 구입한 뒤 연계 식당에서 먹는 방식이 일반적이며, 가격·상차림 비용·영업시간은 점포마다 다르므로 주문 전에 확인하는 것이 좋다.",1·9호선 노량진역 7번 출구에서 연결 보행통로를 이용해 약 3~5분 이동하면 수산시장에 도착한다. 시장 내부가 넓으므로 원하는 판매동·식당층 표지를 확인한다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.514766187527776,126.93777601640095&zoom=16&size=800x500&markers=37.514766187527776,126.93777601640095,red-pushpin",37.514766187527776,126.93777601640096,Dongjak-gu,Noryangjin Fish Market,铜雀区,鹭梁津水产市场,動作区,ノリャンジン水産市場,Dongjak-gu,Mercado de pescado de Noryangjin,دونججاك غو,سوق نوريانجين للأسماك,Тонджак-гу,Рыбный рынок Норянчжин,food|shopping|traditional,2.0,0,True,True,anytime,solo|couple|friends|family,rainy|indoor|hot|night,royal_seoul|seoul_bite
동작구,보라매공원,"옛 공군사관학교 터를 공원으로 조성한 대형 녹지로, 넓은 잔디와 연못·산책로·운동시설이 잘 갖춰져 있다. 지역 주민의 일상 휴식공간 성격이 강하며, 신림선 개통으로 지하철 접근성이 좋아졌다.",신림선 보라매공원역 2번 출구에서 약 3~5분 걸으면 공원에 들어선다. 2호선 신대방역이나 7호선 보라매역에서 버스를 이용하는 방법도 있다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.49328307697023,126.92051756183096&zoom=16&size=800x500&markers=37.49328307697023,126.92051756183096,red-pushpin",37.49328307697023,126.92051756183096,Dongjak-gu,Boramae Park,铜雀区,波拉美公园,動作区,ボラメ公園,Dongjak-gu,Parque Boramae,دونججاك غو,حديقة بوراماي,Тонджак-гу,Парк Борамаэ,nature|photo,2.0,0,False,False,morning,solo|couple|friends|family,hot,slow_seoul
동작구,사육신공원,"조선 세조 때 단종 복위를 도모하다 희생된 사육신을 기리는 역사공원으로, 묘역과 사당·기념시설이 자리한다. 한강과 노량진 일대를 내려다볼 수 있는 구간도 있어 역사 탐방과 짧은 산책을 함께하기 좋다.",1·9호선 노량진역 8번 출구에서 약 10분 걸으면 사육신공원 입구에 닿는다. 노들역에서도 접근할 수 있어 한강·노들섬 일정과 연결할 때는 출발 위치에 맞춰 선택하면 된다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.5140792161189,126.94812736041355&zoom=16&size=800x500&markers=37.5140792161189,126.94812736041355,red-pushpin",37.5140792161189,126.94812736041357,Dongjak-gu,Sayukshin Park,铜雀区,Sayukshin公园,動作区,飼育神公園,Dongjak-gu,Parque Sayukshin,دونججاك غو,حديقة سايوكشين,Тонджак-гу,Парк Саюкшина,traditional|nature|photo,1.5,0,False,False,morning,solo|couple|friends|family,hot,royal_seoul|slow_seoul
관악구,샤로수길,"서울대입구역 인근 골목에 다양한 음식점·카페·술집이 모이며 형성된 대학가 상권이다. 이름은 서울대의 상징인 '샤'에서 따온 별칭으로, 비교적 짧은 거리 안에 개성 있는 소규모 매장이 많아 식도락 중심으로 둘러보기 좋다.",2호선 서울대입구역 2번 출구에서 관악로 골목으로 약 3~5분 걸으면 샤로수길 상권이 시작된다. 골목이 여러 갈래로 퍼져 있어 목적 식당을 미리 정하면 동선이 효율적이다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.4785646095049,126.955677012972&zoom=16&size=800x500&markers=37.4785646095049,126.955677012972,red-pushpin",37.4785646095049,126.955677012972,Gwanak-gu,Sharosu-gil,冠岳区,沙鲁苏路,冠岳区,シャロスギル,Gwanak-gu,sharosu-gil,جواناك غو,شاروسو جيل,Кванак-гу,Шаросу-гиль,food|night_seoul|trendy,2.0,0,False,True,evening,solo|couple|friends,night,alley_temperature|seoul_bite
관악구,낙성대공원,"고려의 명장 강감찬 장군의 탄생지로 전해지는 낙성대 일대에 조성된 역사공원이다. 안국사와 강감찬 동상·기념공간을 둘러볼 수 있으며, 관악산 둘레길과 가까워 가벼운 산책 코스로 연결하기 좋다.",2호선 낙성대역 4번 출구에서 약 10~15분 걸으면 낙성대공원에 도착한다. 역 앞에서 관악구 마을버스를 이용하면 걷는 시간을 줄일 수 있다.,"https://staticmap.openstreetmap.de/staticmap.php?center=37.471296925982,126.960361423801&zoom=16&size=800x500&markers=37.471296925982,126.960361423801,red-pushpin",37.471296925982,126.960361423801,Gwanak-gu,Nakseongdae Park,冠岳区,洛城台公园,冠岳区,ナクソン大公園,Gwanak-gu,Parque Nakseongdae,جواناك غو,حديقة ناكسونغداي,Кванак-гу,Парк Наксондэ,traditional|nature|photo,1.5,0,False,False,morning,solo|couple|friends|family,hot,royal_seoul|slow_seoul
관악구,서울시립미술관 남서울관,"대한제국기 벨기에 영사관으로 사용된 근대건축물을 활용한 서울시립미술관 분관이다. 건물 자체가 역사적 볼거리이며 현대미술 전시를 함께 관람할 수 있고, 사당역에서 매우 가까워 접근성이 좋다.","2·4호선 사당역 6번 출구에서 도보 약 1분이면 서울시립 남서울미술관에 도착한다. 4호선 이용 시 4번 출구에서도 도보 약 3분 거리이며, 별도 주차장이 없어 대중교통이 편하다.",https://mediahub.seoul.go.kr/uploads/mediahub/2024/06/nTJFOYODqdfwZgOOnDMFKqLaTWvEZpKN.jpg,,,Gwanak-gu,"Seoul Museum of Art, Namseoul Branch",冠岳区,首尔市立美术馆南首尔分馆,冠岳区,ソウル市立美術館南ソウル館,Gwanak-gu,"Museo de Arte de Seúl, sucursal de Namseoul",جواناك غو,متحف سيول للفنون، فرع نامسيول,Кванак-гу,"Сеульский художественный музей, филиал в Намсеуле",kculture|trendy|photo,1.5,0,True,False,anytime,solo|couple|friends,rainy|indoor|hot,seoul_now|art_city
